6211
0 45 90
10 56 69
10 57 68
10 58 67
10 59 66
10 60 65
10 61 64
10 62 63
10 63 62
10 64 61
10 65 60
10 66 59
10 67 58
10 68 57
10 69 56
10 70 55
10 71 54
10 72 53
10 73 52
10 74 51
10 75 50
10 76 49
10 77 48
10 78 47
10 79 46
10 80 45
10 81 44
10 82 43
10 83 42
10 84 41
10 85 40
10 86 39
10 87 38
10 88 37
10 89 36
10 90 35
11 34 90
11 35 89
11 36 88
11 37 87
11 38 86
11 39 85
11 40 84
11 41 83
11 42 82
11 43 81
11 44 80
11 45 79
11 46 78
11 47 77
11 48 76
11 49 75
11 50 74
11 51 73
11 52 72
11 53 71
11 54 70
11 55 69
11 56 68
11 57 67
11 58 66
11 59 65
11 60 64
11 61 63
11 62 62
11 63 61
11 64 60
11 65 59
11 66 58
11 67 57
11 68 56
11 69 55
11 70 54
11 71 53
11 72 52
11 73 51
11 74 50
11 75 49
11 76 48
11 77 47
11 78 46
11 79 45
11 80 44
11 81 43
11 82 42
11 83 41
11 84 40
11 85 39
11 86 38
11 87 37
11 88 36
11 89 35
11 90 34
12 33 90
12 34 89
12 35 88
12 36 87
12 37 86
12 38 85
12 39 84
12 40 83
12 41 82
12 42 81
12 43 80
12 44 79
12 45 78
12 46 77
12 47 76
12 48 75
12 49 74
12 50 73
12 51 72
12 52 71
12 53 70
12 54 69
12 55 68
12 56 67
12 57 66
12 58 65
12 59 64
12 60 63
12 61 62
12 62 61
12 63 60
12 64 59
12 65 58
12 66 57
12 67 56
12 68 55
12 69 54
12 70 53
12 71 52
12 72 51
12 73 50
12 74 49
12 75 48
12 76 47
12 77 46
12 78 45
12 79 44
12 80 43
12 81 42
12 82 41
12 83 40
12 84 39
12 85 38
12 86 37
12 87 36
12 88 35
12 89 34
12 90 33
13 32 90
13 33 89
13 34 88
13 35 87
13 36 86
13 37 85
13 38 84
13 39 83
13 40 82
13 41 81
13 42 80
13 43 79
13 44 78
13 45 77
13 46 76
13 47 75
13 48 74
13 49 73
13 50 72
13 51 71
13 52 70
13 53 69
13 54 68
13 55 67
13 56 66
13 57 65
13 58 64
13 59 63
13 60 62
13 61 61
13 62 60
13 63 59
13 64 58
13 65 57
13 66 56
13 67 55
13 68 54
13 69 53
13 70 52
13 71 51
13 72 50
13 73 49
13 74 48
13 75 47
13 76 46
13 77 45
13 78 44
13 79 43
13 80 42
13 81 41
13 82 40
13 83 39
13 84 38
13 85 37
13 86 36
13 87 35
13 88 34
13 89 33
13 90 32
14 31 90
14 32 89
14 33 88
14 34 87
14 35 86
14 36 85
14 37 84
14 38 83
14 39 82
14 40 81
14 41 80
14 42 79
14 43 78
14 44 77
14 45 76
14 46 75
14 47 74
14 48 73
14 49 72
14 50 71
14 51 70
14 52 69
14 53 68
14 54 67
14 55 66
14 56 65
14 57 64
14 58 63
14 59 62
14 60 61
14 61 60
14 62 59
14 63 58
14 64 57
14 65 56
14 66 55
14 67 54
14 68 53
14 69 52
14 70 51
14 71 50
14 72 49
14 73 48
14 74 47
14 75 46
14 76 45
14 77 44
14 78 43
14 79 42
14 80 41
14 81 40
14 82 39
14 83 38
14 84 37
14 85 36
14 86 35
14 87 34
14 88 33
14 89 32
14 90 31
15 30 90
15 31 89
15 32 88
15 33 87
15 34 86
15 35 85
15 36 84
15 37 83
15 38 82
15 39 81
15 40 80
15 41 79
15 42 78
15 43 77
15 44 76
15 45 75
15 46 74
15 47 73
15 48 72
15 49 71
15 50 70
15 51 69
15 52 68
15 53 67
15 54 66
15 55 65
15 56 64
15 57 63
15 58 62
15 59 61
15 60 60
15 61 59
15 62 58
15 63 57
15 64 56
15 65 55
15 66 54
15 67 53
15 68 52
15 69 51
15 70 50
15 71 49
15 72 48
15 73 47
15 74 46
15 75 45
15 76 44
15 77 43
15 78 42
15 79 41
15 80 40
15 81 39
15 82 38
15 83 37
15 84 36
15 85 35
15 86 34
15 87 33
15 88 32
15 89 31
15 90 30
16 29 90
16 30 89
16 31 88
16 32 87
16 33 86
16 34 85
16 35 84
16 36 83
16 37 82
16 38 81
16 39 80
16 40 79
16 41 78
16 42 77
16 43 76
16 44 75
16 45 74
16 46 73
16 47 72
16 48 71
16 49 70
16 50 69
16 51 68
16 52 67
16 53 66
16 54 65
16 55 64
16 56 63
16 57 62
16 58 61
16 59 60
16 60 59
16 61 58
16 62 57
16 63 56
16 64 55
16 65 54
16 66 53
16 67 52
16 68 51
16 69 50
16 70 49
16 71 48
16 72 47
16 73 46
16 74 45
16 75 44
16 76 43
16 77 42
16 78 41
16 79 40
16 80 39
16 81 38
16 82 37
16 83 36
16 84 35
16 85 34
16 86 33
16 87 32
16 88 31
16 89 30
16 90 29
17 28 90
17 29 89
17 30 88
17 31 87
17 32 86
17 33 85
17 34 84
17 35 83
17 36 82
17 37 81
17 38 80
17 39 79
17 40 78
17 41 77
17 42 76
17 43 75
17 44 74
17 45 73
17 46 72
17 47 71
17 48 70
17 49 69
17 50 68
17 51 67
17 52 66
17 53 65
17 54 64
17 55 63
17 56 62
17 57 61
17 58 60
17 59 59
17 60 58
17 61 57
17 62 56
17 63 55
17 64 54
17 65 53
17 66 52
17 67 51
17 68 50
17 69 49
17 70 48
17 71 47
17 72 46
17 73 45
17 74 44
17 75 43
17 76 42
17 77 41
17 78 40
17 79 39
17 80 38
17 81 37
17 82 36
17 83 35
17 84 34
17 85 33
17 86 32
17 87 31
17 88 30
17 89 29
17 90 28
18 27 90
18 28 89
18 29 88
18 30 87
18 31 86
18 32 85
18 33 84
18 34 83
18 35 82
18 36 81
18 37 80
18 38 79
18 39 78
18 40 77
18 41 76
18 42 75
18 43 74
18 44 73
18 45 72
18 46 71
18 47 70
18 48 69
18 49 68
18 50 67
18 51 66
18 52 65
18 53 64
18 54 63
18 55 62
18 56 61
18 57 60
18 58 59
18 59 58
18 60 57
18 61 56
18 62 55
18 63 54
18 64 53
18 65 52
18 66 51
18 67 50
18 68 49
18 69 48
18 70 47
18 71 46
18 72 45
18 73 44
18 74 43
18 75 42
18 76 41
18 77 40
18 78 39
18 79 38
18 80 37
18 81 36
18 82 35
18 83 34
18 84 33
18 85 32
18 86 31
18 87 30
18 88 29
18 89 28
18 90 27
19 26 90
19 27 89
19 28 88
19 29 87
19 30 86
19 31 85
19 32 84
19 33 83
19 34 82
19 35 81
19 36 80
19 37 79
19 38 78
19 39 77
19 40 76
19 41 75
19 42 74
19 43 73
19 44 72
19 45 71
19 46 70
19 47 69
19 48 68
19 49 67
19 50 66
19 51 65
19 52 64
19 53 63
19 54 62
19 55 61
19 56 60
19 57 59
19 58 58
19 59 57
19 60 56
19 61 55
19 62 54
19 63 53
19 64 52
19 65 51
19 66 50
19 67 49
19 68 48
19 69 47
19 70 46
19 71 45
19 72 44
19 73 43
19 74 42
19 75 41
19 76 40
19 77 39
19 78 38
19 79 37
19 80 36
19 81 35
19 82 34
19 83 33
19 84 32
19 85 31
19 86 30
19 87 29
19 88 28
19 89 27
19 90 26
20 25 90
20 26 89
20 27 88
20 28 87
20 29 86
20 30 85
20 31 84
20 32 83
20 33 82
20 34 81
20 35 80
20 36 79
20 37 78
20 38 77
20 39 76
20 40 75
20 41 74
20 42 73
20 43 72
20 44 71
20 45 70
20 46 69
20 47 68
20 48 67
20 49 66
20 50 65
20 51 64
20 52 63
20 53 62
20 54 61
20 55 60
20 56 59
20 57 58
20 58 57
20 59 56
20 60 55
20 61 54
20 62 53
20 63 52
20 64 51
20 65 50
20 66 49
20 67 48
20 68 47
20 69 46
20 70 45
20 71 44
20 72 43
20 73 42
20 74 41
20 75 40
20 76 39
20 77 38
20 78 37
20 79 36
20 80 35
20 81 34
20 82 33
20 83 32
20 84 31
20 85 30
20 86 29
20 87 28
20 88 27
20 89 26
20 90 25
21 24 90
21 25 89
21 26 88
21 27 87
21 28 86
21 29 85
21 30 84
21 31 83
21 32 82
21 33 81
21 34 80
21 35 79
21 36 78
21 37 77
21 38 76
21 39 75
21 40 74
21 41 73
21 42 72
21 43 71
21 44 70
21 45 69
21 46 68
21 47 67
21 48 66
21 49 65
21 50 64
21 51 63
21 52 62
21 53 61
21 54 60
21 55 59
21 56 58
21 57 57
21 58 56
21 59 55
21 60 54
21 61 53
21 62 52
21 63 51
21 64 50
21 65 49
21 66 48
21 67 47
21 68 46
21 69 45
21 70 44
21 71 43
21 72 42
21 73 41
21 74 40
21 75 39
21 76 38
21 77 37
21 78 36
21 79 35
21 80 34
21 81 33
21 82 32
21 83 31
21 84 30
21 85 29
21 86 28
21 87 27
21 88 26
21 89 25
21 90 24
22 23 90
22 24 89
22 25 88
22 26 87
22 27 86
22 28 85
22 29 84
22 30 83
22 31 82
22 32 81
22 33 80
22 34 79
22 35 78
22 36 77
22 37 76
22 38 75
22 39 74
22 40 73
22 41 72
22 42 71
22 43 70
22 44 69
22 45 68
22 46 67
22 47 66
22 48 65
22 49 64
22 50 63
22 51 62
22 52 61
22 53 60
22 54 59
22 55 58
22 56 57
22 57 56
22 58 55
22 59 54
22 60 53
22 61 52
22 62 51
22 63 50
22 64 49
22 65 48
22 66 47
22 67 46
22 68 45
22 69 44
22 70 43
22 71 42
22 72 41
22 73 40
22 74 39
22 75 38
22 76 37
22 77 36
22 78 35
22 79 34
22 80 33
22 81 32
22 82 31
22 83 30
22 84 29
22 85 28
22 86 27
22 87 26
22 88 25
22 89 24
22 90 23
23 22 90
23 23 89
23 24 88
23 25 87
23 26 86
23 27 85
23 28 84
23 29 83
23 30 82
23 31 81
23 32 80
23 33 79
23 34 78
23 35 77
23 36 76
23 37 75
23 38 74
23 39 73
23 40 72
23 41 71
23 42 70
23 43 69
23 44 68
23 45 67
23 46 66
23 47 65
23 48 64
23 49 63
23 50 62
23 51 61
23 52 60
23 53 59
23 54 58
23 55 57
23 56 56
23 57 55
23 58 54
23 59 53
23 60 52
23 61 51
23 62 50
23 63 49
23 64 48
23 65 47
23 66 46
23 67 45
23 68 44
23 69 43
23 70 42
23 71 41
23 72 40
23 73 39
23 74 38
23 75 37
23 76 36
23 77 35
23 78 34
23 79 33
23 80 32
23 81 31
23 82 30
23 83 29
23 84 28
23 85 27
23 86 26
23 87 25
23 88 24
23 89 23
23 90 22
24 21 90
24 22 89
24 23 88
24 24 87
24 25 86
24 26 85
24 27 84
24 28 83
24 29 82
24 30 81
24 31 80
24 32 79
24 33 78
24 34 77
24 35 76
24 36 75
24 37 74
24 38 73
24 39 72
24 40 71
24 41 70
24 42 69
24 43 68
24 44 67
24 45 66
24 46 65
24 47 64
24 48 63
24 49 62
24 50 61
24 51 60
24 52 59
24 53 58
24 54 57
24 55 56
24 56 55
24 57 54
24 58 53
24 59 52
24 60 51
24 61 50
24 62 49
24 63 48
24 64 47
24 65 46
24 66 45
24 67 44
24 68 43
24 69 42
24 70 41
24 71 40
24 72 39
24 73 38
24 74 37
24 75 36
24 76 35
24 77 34
24 78 33
24 79 32
24 80 31
24 81 30
24 82 29
24 83 28
24 84 27
24 85 26
24 86 25
24 87 24
24 88 23
24 89 22
24 90 21
25 20 90
25 21 89
25 22 88
25 23 87
25 24 86
25 25 85
25 26 84
25 27 83
25 28 82
25 29 81
25 30 80
25 31 79
25 32 78
25 33 77
25 34 76
25 35 75
25 36 74
25 37 73
25 38 72
25 39 71
25 40 70
25 41 69
25 42 68
25 43 67
25 44 66
25 45 65
25 46 64
25 47 63
25 48 62
25 49 61
25 50 60
25 51 59
25 52 58
25 53 57
25 54 56
25 55 55
25 56 54
25 57 53
25 58 52
25 59 51
25 60 50
25 61 49
25 62 48
25 63 47
25 64 46
25 65 45
25 66 44
25 67 43
25 68 42
25 69 41
25 70 40
25 71 39
25 72 38
25 73 37
25 74 36
25 75 35
25 76 34
25 77 33
25 78 32
25 79 31
25 80 30
25 81 29
25 82 28
25 83 27
25 84 26
25 85 25
25 86 24
25 87 23
25 88 22
25 89 21
25 90 20
26 19 90
26 20 89
26 21 88
26 22 87
26 23 86
26 24 85
26 25 84
26 26 83
26 27 82
26 28 81
26 29 80
26 30 79
26 31 78
26 32 77
26 33 76
26 34 75
26 35 74
26 36 73
26 37 72
26 38 71
26 39 70
26 40 69
26 41 68
26 42 67
26 43 66
26 44 65
26 45 64
26 46 63
26 47 62
26 48 61
26 49 60
26 50 59
26 51 58
26 52 57
26 53 56
26 54 55
26 55 54
26 56 53
26 57 52
26 58 51
26 59 50
26 60 49
26 61 48
26 62 47
26 63 46
26 64 45
26 65 44
26 66 43
26 67 42
26 68 41
26 69 40
26 70 39
26 71 38
26 72 37
26 73 36
26 74 35
26 75 34
26 76 33
26 77 32
26 78 31
26 79 30
26 80 29
26 81 28
26 82 27
26 83 26
26 84 25
26 85 24
26 86 23
26 87 22
26 88 21
26 89 20
26 90 19
27 18 90
27 19 89
27 20 88
27 21 87
27 22 86
27 23 85
27 24 84
27 25 83
27 26 82
27 27 81
27 28 80
27 29 79
27 30 78
27 31 77
27 32 76
27 33 75
27 34 74
27 35 73
27 36 72
27 37 71
27 38 70
27 39 69
27 40 68
27 41 67
27 42 66
27 43 65
27 44 64
27 45 63
27 46 62
27 47 61
27 48 60
27 49 59
27 50 58
27 51 57
27 52 56
27 53 55
27 54 54
27 55 53
27 56 52
27 57 51
27 58 50
27 59 49
27 60 48
27 61 47
27 62 46
27 63 45
27 64 44
27 65 43
27 66 42
27 67 41
27 68 40
27 69 39
27 70 38
27 71 37
27 72 36
27 73 35
27 74 34
27 75 33
27 76 32
27 77 31
27 78 30
27 79 29
27 80 28
27 81 27
27 82 26
27 83 25
27 84 24
27 85 23
27 86 22
27 87 21
27 88 20
27 89 19
27 90 18
28 17 90
28 18 89
28 19 88
28 20 87
28 21 86
28 22 85
28 23 84
28 24 83
28 25 82
28 26 81
28 27 80
28 28 79
28 29 78
28 30 77
28 31 76
28 32 75
28 33 74
28 34 73
28 35 72
28 36 71
28 37 70
28 38 69
28 39 68
28 40 67
28 41 66
28 42 65
28 43 64
28 44 63
28 45 62
28 46 61
28 47 60
28 48 59
28 49 58
28 50 57
28 51 56
28 52 55
28 53 54
28 54 53
28 55 52
28 56 51
28 57 50
28 58 49
28 59 48
28 60 47
28 61 46
28 62 45
28 63 44
28 64 43
28 65 42
28 66 41
28 67 40
28 68 39
28 69 38
28 70 37
28 71 36
28 72 35
28 73 34
28 74 33
28 75 32
28 76 31
28 77 30
28 78 29
28 79 28
28 80 27
28 81 26
28 82 25
28 83 24
28 84 23
28 85 22
28 86 21
28 87 20
28 88 19
28 89 18
28 90 17
29 16 90
29 17 89
29 18 88
29 19 87
29 20 86
29 21 85
29 22 84
29 23 83
29 24 82
29 25 81
29 26 80
29 27 79
29 28 78
29 29 77
29 30 76
29 31 75
29 32 74
29 33 73
29 34 72
29 35 71
29 36 70
29 37 69
29 38 68
29 39 67
29 40 66
29 41 65
29 42 64
29 43 63
29 44 62
29 45 61
29 46 60
29 47 59
29 48 58
29 49 57
29 50 56
29 51 55
29 52 54
29 53 53
29 54 52
29 55 51
29 56 50
29 57 49
29 58 48
29 59 47
29 60 46
29 61 45
29 62 44
29 63 43
29 64 42
29 65 41
29 66 40
29 67 39
29 68 38
29 69 37
29 70 36
29 71 35
29 72 34
29 73 33
29 74 32
29 75 31
29 76 30
29 77 29
29 78 28
29 79 27
29 80 26
29 81 25
29 82 24
29 83 23
29 84 22
29 85 21
29 86 20
29 87 19
29 88 18
29 89 17
29 90 16
30 15 90
30 16 89
30 17 88
30 18 87
30 19 86
30 20 85
30 21 84
30 22 83
30 23 82
30 24 81
30 25 80
30 26 79
30 27 78
30 28 77
30 29 76
30 30 75
30 31 74
30 32 73
30 33 72
30 34 71
30 35 70
30 36 69
30 37 68
30 38 67
30 39 66
30 40 65
30 41 64
30 42 63
30 43 62
30 44 61
30 45 60
30 46 59
30 47 58
30 48 57
30 49 56
30 50 55
30 51 54
30 52 53
30 53 52
30 54 51
30 55 50
30 56 49
30 57 48
30 58 47
30 59 46
30 60 45
30 61 44
30 62 43
30 63 42
30 64 41
30 65 40
30 66 39
30 67 38
30 68 37
30 69 36
30 70 35
30 71 34
30 72 33
30 73 32
30 74 31
30 75 30
30 76 29
30 77 28
30 78 27
30 79 26
30 80 25
30 81 24
30 82 23
30 83 22
30 84 21
30 85 20
30 86 19
30 87 18
30 88 17
30 89 16
30 90 15
31 14 90
31 15 89
31 16 88
31 17 87
31 18 86
31 19 85
31 20 84
31 21 83
31 22 82
31 23 81
31 24 80
31 25 79
31 26 78
31 27 77
31 28 76
31 29 75
31 30 74
31 31 73
31 32 72
31 33 71
31 34 70
31 35 69
31 36 68
31 37 67
31 38 66
31 39 65
31 40 64
31 41 63
31 42 62
31 43 61
31 44 60
31 45 59
31 46 58
31 47 57
31 48 56
31 49 55
31 50 54
31 51 53
31 52 52
31 53 51
31 54 50
31 55 49
31 56 48
31 57 47
31 58 46
31 59 45
31 60 44
31 61 43
31 62 42
31 63 41
31 64 40
31 65 39
31 66 38
31 67 37
31 68 36
31 69 35
31 70 34
31 71 33
31 72 32
31 73 31
31 74 30
31 75 29
31 76 28
31 77 27
31 78 26
31 79 25
31 80 24
31 81 23
31 82 22
31 83 21
31 84 20
31 85 19
31 86 18
31 87 17
31 88 16
31 89 15
31 90 14
32 13 90
32 14 89
32 15 88
32 16 87
32 17 86
32 18 85
32 19 84
32 20 83
32 21 82
32 22 81
32 23 80
32 24 79
32 25 78
32 26 77
32 27 76
32 28 75
32 29 74
32 30 73
32 31 72
32 32 71
32 33 70
32 34 69
32 35 68
32 36 67
32 37 66
32 38 65
32 39 64
32 40 63
32 41 62
32 42 61
32 43 60
32 44 59
32 45 58
32 46 57
32 47 56
32 48 55
32 49 54
32 50 53
32 51 52
32 52 51
32 53 50
32 54 49
32 55 48
32 56 47
32 57 46
32 58 45
32 59 44
32 60 43
32 61 42
32 62 41
32 63 40
32 64 39
32 65 38
32 66 37
32 67 36
32 68 35
32 69 34
32 70 33
32 71 32
32 72 31
32 73 30
32 74 29
32 75 28
32 76 27
32 77 26
32 78 25
32 79 24
32 80 23
32 81 22
32 82 21
32 83 20
32 84 19
32 85 18
32 86 17
32 87 16
32 88 15
32 89 14
32 90 13
33 12 90
33 13 89
33 14 88
33 15 87
33 16 86
33 17 85
33 18 84
33 19 83
33 20 82
33 21 81
33 22 80
33 23 79
33 24 78
33 25 77
33 26 76
33 27 75
33 28 74
33 29 73
33 30 72
33 31 71
33 32 70
33 33 69
33 34 68
33 35 67
33 36 66
33 37 65
33 38 64
33 39 63
33 40 62
33 41 61
33 42 60
33 43 59
33 44 58
33 45 57
33 46 56
33 47 55
33 48 54
33 49 53
33 50 52
33 51 51
33 52 50
33 53 49
33 54 48
33 55 47
33 56 46
33 57 45
33 58 44
33 59 43
33 60 42
33 61 41
33 62 40
33 63 39
33 64 38
33 65 37
33 66 36
33 67 35
33 68 34
33 69 33
33 70 32
33 71 31
33 72 30
33 73 29
33 74 28
33 75 27
33 76 26
33 77 25
33 78 24
33 79 23
33 80 22
33 81 21
33 82 20
33 83 19
33 84 18
33 85 17
33 86 16
33 87 15
33 88 14
33 89 13
33 90 12
34 11 90
34 12 89
34 13 88
34 14 87
34 15 86
34 16 85
34 17 84
34 18 83
34 19 82
34 20 81
34 21 80
34 22 79
34 23 78
34 24 77
34 25 76
34 26 75
34 27 74
34 28 73
34 29 72
34 30 71
34 31 70
34 32 69
34 33 68
34 34 67
34 35 66
34 36 65
34 37 64
34 38 63
34 39 62
34 40 61
34 41 60
34 42 59
34 43 58
34 44 57
34 45 56
34 46 55
34 47 54
34 48 53
34 49 52
34 50 51
34 51 50
34 52 49
34 53 48
34 54 47
34 55 46
34 56 45
34 57 44
34 58 43
34 59 42
34 60 41
34 61 40
34 62 39
34 63 38
34 64 37
34 65 36
34 66 35
34 67 34
34 68 33
34 69 32
34 70 31
34 71 30
34 72 29
34 73 28
34 74 27
34 75 26
34 76 25
34 77 24
34 78 23
34 79 22
34 80 21
34 81 20
34 82 19
34 83 18
34 84 17
34 85 16
34 86 15
34 87 14
34 88 13
34 89 12
34 90 11
35 10 90
35 11 89
35 12 88
35 13 87
35 14 86
35 15 85
35 16 84
35 17 83
35 18 82
35 19 81
35 20 80
35 21 79
35 22 78
35 23 77
35 24 76
35 25 75
35 26 74
35 27 73
35 28 72
35 29 71
35 30 70
35 31 69
35 32 68
35 33 67
35 34 66
35 35 65
35 36 64
35 37 63
35 38 62
35 39 61
35 40 60
35 41 59
35 42 58
35 43 57
35 44 56
35 45 55
35 46 54
35 47 53
35 48 52
35 49 51
35 50 50
35 51 49
35 52 48
35 53 47
35 54 46
35 55 45
35 56 44
35 57 43
35 58 42
35 59 41
35 60 40
35 61 39
35 62 38
35 63 37
35 64 36
35 65 35
35 66 34
35 67 33
35 68 32
35 69 31
35 70 30
35 71 29
35 72 28
35 73 27
35 74 26
35 75 25
35 76 24
35 77 23
35 78 22
35 79 21
35 80 20
35 81 19
35 82 18
35 83 17
35 84 16
35 85 15
35 86 14
35 87 13
35 88 12
35 89 11
35 90 10
36 9 90
36 10 89
36 11 88
36 12 87
36 13 86
36 14 85
36 15 84
36 16 83
36 17 82
36 18 81
36 19 80
36 20 79
36 21 78
36 22 77
36 23 76
36 24 75
36 25 74
36 26 73
36 27 72
36 28 71
36 29 70
36 30 69
36 31 68
36 32 67
36 33 66
36 34 65
36 35 64
36 36 63
36 37 62
36 38 61
36 39 60
36 40 59
36 41 58
36 42 57
36 43 56
36 44 55
36 45 54
36 46 53
36 47 52
36 48 51
36 49 50
36 50 49
36 51 48
36 52 47
36 53 46
